Date,Open,High,Low,Close,Volume,Amount
2019-09-11,3.3183,3.3468,3.3087,3.3468,2702190.81,947002.297
2019-09-12,3.3563,3.3658,3.3373,3.3563,1901307.5,671393.653
2019-09-16,3.3563,3.3658,3.3373,3.3468,1318001.73,464418.08
2019-09-17,3.3468,3.3563,3.3087,3.3183,1984592.39,695113.654
2019-09-18,3.3183,3.3373,3.3087,3.3087,1385533.15,484246.586
2019-09-19,3.3183,3.3278,3.3087,3.3087,1271155.98,443315.035
2019-09-20,3.3183,3.3183,3.3087,3.3183,2074736.01,723372.146
2019-09-23,3.3087,3.3183,3.2897,3.2992,1279520.37,444295.714
2019-09-24,3.2992,3.3087,3.2897,3.2992,1017625.19,353624.637
2019-09-25,3.3087,3.3087,3.2897,3.2897,1110017.65,385284.922
2019-09-26,3.2992,3.3468,3.2897,3.3278,2358635.23,823912.709
2019-09-27,3.3183,3.3278,3.2897,3.3183,2110097.13,734986.706
2019-09-30,3.3087,3.3278,3.2897,3.2897,1506468.37,524605.784
2019-10-08,3.2897,3.3183,3.2897,3.3087,1725077.3,599779.641
2019-10-09,3.2992,3.3278,3.2897,3.3183,2188909.08,763141.181
2019-10-10,3.3183,3.3373,3.2992,3.3183,1914705.91,669202.369
2019-10-11,3.3278,3.3658,3.3183,3.3563,2541839.71,894671.146
2019-10-14,3.3658,3.4228,3.3658,3.3848,4059276.42,1450354.244
2019-10-15,3.3943,3.4228,3.3848,3.4038,2453349.54,878475.038
2019-10-16,3.4228,3.4514,3.4038,3.4133,2488733.79,895803.758
2019-10-17,3.4133,3.4324,3.3943,3.4133,1602132.83,575562.009
2019-10-18,3.4228,3.4419,3.3848,3.3943,2135127.65,766366.1
2019-10-21,3.3848,3.4228,3.3848,3.4228,1896667.47,679747.461
2019-10-22,3.4324,3.4419,3.4133,3.4324,1867033.05,673046.772
2019-10-23,3.4324,3.4704,3.4228,3.4609,2707337.81,984142.33
2019-10-24,3.4704,3.5084,3.4609,3.4704,2797081.36,1024675.795
2019-10-25,3.4799,3.4799,3.4228,3.4799,1915499.35,696798.119
2019-10-28,3.4799,3.4894,3.4609,3.4704,2022778.29,738636.459
2019-10-29,3.4704,3.4704,3.4228,3.4324,2028999.06,734787.627
2019-10-30,3.4324,3.4609,3.4228,3.4419,1517801.1,549863.364
2019-10-31,3.4514,3.4609,3.4419,3.4609,1851311.64,672228.241
2019-11-01,3.4514,3.4894,3.4419,3.4799,1730210.19,631805.008
2019-11-04,3.4799,3.4989,3.4704,3.4704,1340231.51,491428.495
2019-11-05,3.4704,3.5084,3.4704,3.4799,2198587.46,806199.68
2019-11-06,3.4799,3.5084,3.4799,3.4989,1385611.5,509271.02
2019-11-07,3.4989,3.5084,3.4799,3.4799,1456726.79,535041.882
2019-11-08,3.4894,3.5084,3.4228,3.4324,2043124.15,744468.567
2019-11-11,3.4228,3.4324,3.3753,3.3753,2608944.77,931220.402
2019-11-12,3.3943,3.4038,3.3753,3.3848,1458279.49,519416.273
2019-11-13,3.3753,3.4038,3.3753,3.3943,1728420.94,616486.719
2019-11-14,3.3943,3.4038,3.3658,3.3848,1747484.55,621983.036
2019-11-15,3.3943,3.4038,3.3848,3.3943,1386117.07,494270.616
2019-11-18,3.3943,3.4133,3.3753,3.4133,1697528.43,605886.87
2019-11-19,3.3943,3.4324,3.3943,3.4228,1486384.36,534375.038
2019-11-20,3.4228,3.4228,3.3943,3.4038,1575929.61,564947.677
2019-11-21,3.3943,3.4324,3.3848,3.4133,1899563.78,681485.282
2019-11-22,3.4228,3.4419,3.4133,3.4228,1548681.89,559348.417
2019-11-25,3.4324,3.4704,3.4228,3.4609,1948106.21,708803.374
2019-11-26,3.4704,3.4894,3.4609,3.4609,2540886.7,927983.581
2019-11-27,3.4704,3.4799,3.4609,3.4799,1091212.39,398620.44
2019-11-28,3.4799,3.4799,3.4514,3.4609,1379384.67,503229.609
2019-11-29,3.4609,3.4799,3.4419,3.4419,2162408.05,787910.282
2019-12-02,3.4419,3.4609,3.4419,3.4419,1203962.97,436889.17
2019-12-03,3.4419,3.4609,3.4324,3.4514,1263004.04,457965.705
2019-12-04,3.4419,3.4514,3.4324,3.4324,1165119.9,421969.317
2019-12-05,3.4514,3.4514,3.4324,3.4419,1446622.03,524023.578
2019-12-06,3.4514,3.4514,3.4228,3.4324,917378.29,331591.719
2019-12-09,3.4324,3.4419,3.4133,3.4324,1339847.69,483294.321
2019-12-10,3.4324,3.4419,3.4228,3.4324,1527077.09,551363.339
2019-12-11,3.4419,3.4419,3.4228,3.4324,1574843.84,568755.885
2019-12-12,3.4419,3.4419,3.4133,3.4324,1961784.57,707307.067
2019-12-13,3.4419,3.4894,3.4324,3.4799,2593158.28,944034.247
2019-12-16,3.4704,3.4799,3.4514,3.4609,1526249.5,555984.379
2019-12-17,3.4704,3.5084,3.4514,3.4799,2077258.24,760747.304
2019-12-18,3.4799,3.4989,3.4799,3.4989,1592269.9,584517.501
2019-12-19,3.4989,3.5179,3.4894,3.5084,1662331.46,613298.436
2019-12-20,3.5084,3.5274,3.4989,3.5274,1320134.45,488142.707
2019-12-23,3.5274,3.5369,3.4989,3.5084,1842624.26,681410.396
2019-12-24,3.5084,3.5084,3.4989,3.4989,769698.96,283456.597
2019-12-25,3.4989,3.5084,3.4799,3.4894,975581.03,358254.137
2019-12-26,3.4894,3.5274,3.4799,3.5274,1276176.77,470280.665
2019-12-27,3.5179,3.5655,3.5179,3.5464,2160089.74,805405.646
2019-12-30,3.5464,3.5464,3.4989,3.5369,2160008.29,800089.493
2019-12-31,3.5274,3.5369,3.4989,3.5084,1967030.8,726579.621
2020-01-02,3.5274,3.5655,3.5179,3.5464,2055124.7,766905.878
2020-01-03,3.556,3.556,3.5274,3.5369,1118142.76,416711.492
2020-01-06,3.5274,3.5369,3.4894,3.5084,2510802.18,928482.812
2020-01-07,3.5084,3.5655,3.4989,3.5369,2912949.55,1084517.48
2020-01-08,3.5274,3.5369,3.4989,3.5084,1682148.84,621621.269
2020-01-09,3.5179,3.5274,3.4894,3.4989,1290993.47,476337.098
2020-01-10,3.5084,3.5179,3.4894,3.4989,1027248.18,378111.731
2020-01-13,3.4989,3.4989,3.4704,3.4989,1662265.09,608708.756
2020-01-14,3.4989,3.5084,3.4894,3.4989,1314185.69,483396.754
2020-01-15,3.4894,3.4989,3.4704,3.4704,1033064.9,377725.946
2020-01-16,3.4799,3.4799,3.4324,3.4324,1820159.81,660037.502
2020-01-17,3.4324,3.4609,3.4228,3.4419,992637.77,359412.85
2020-01-20,3.4419,3.4514,3.4324,3.4419,872500.09,315896.931
2020-01-21,3.4419,3.4419,3.3943,3.4038,1950674.23,700428.526
2020-01-22,3.3943,3.4038,3.3658,3.3943,1788009.8,637001.446
2020-01-23,3.3848,3.3848,3.3373,3.3468,2431274.36,857675.293
2020-02-03,3.1376,3.2327,3.1091,3.2042,4777265.68,1595441.033
2020-02-04,3.1851,3.2612,3.1851,3.2517,3219481.23,1090924.298
2020-02-05,3.2517,3.2707,3.2232,3.2517,2481941.23,848611.553
2020-02-06,3.2612,3.2707,3.2327,3.2612,1910762.62,653402.516
2020-02-07,3.2422,3.2422,3.2137,3.2327,1991684.77,675907.245
2020-02-10,3.2137,3.2327,3.2042,3.2232,1586097.76,537274.726
2020-02-11,3.2327,3.2612,3.2232,3.2517,1791483.38,611598.369
2020-02-12,3.2517,3.2612,3.2327,3.2612,1232113.53,421327.484
2020-02-13,3.2612,3.2612,3.2327,3.2422,1232772.41,421511.186
2020-02-14,3.2327,3.2612,3.2327,3.2612,1123135.58,384310.498
2020-02-17,3.2517,3.3087,3.2517,3.2992,1895057.66,654233.739
2020-02-18,3.2897,3.2992,3.2707,3.2802,1593549.52,550310.896
2020-02-19,3.2802,3.3183,3.2707,3.3087,1582631.16,549791.442
2020-02-20,3.3087,3.3373,3.2897,3.3373,1994229.33,694356.259
2020-02-21,3.3183,3.3373,3.3087,3.3183,1432435.25,500496.622
2020-02-24,3.3087,3.3278,3.2897,3.2897,1860105.4,646737.0
2020-02-25,3.2707,3.2707,3.2517,3.2612,2105790.01,722304.368
2020-02-26,3.2422,3.2897,3.2327,3.2802,2189189.63,751298.878
2020-02-27,3.2707,3.2992,3.2707,3.2897,1700223.34,587500.586
2020-02-28,3.2707,3.3087,3.2422,3.2422,2535858.83,873845.647
2020-03-02,3.2517,3.2992,3.2517,3.2897,1812825.21,625109.75
2020-03-03,3.2992,3.3183,3.2897,3.3087,1907567.55,663521.382
2020-03-04,3.3087,3.3278,3.2992,3.3183,1406807.91,490358.167
2020-03-05,3.3183,3.3563,3.3183,3.3468,2291823.26,805454.594
2020-03-06,3.3373,3.3468,3.3087,3.3278,1519932.55,531961.833
2020-03-09,3.2992,3.2992,3.2517,3.2612,2821717.72,969290.056
2020-03-10,3.2422,3.2992,3.2422,3.2897,2078093.22,717049.48
2020-03-11,3.2992,3.2992,3.2612,3.2612,1583657.14,546167.911
2020-03-12,3.2517,3.2707,3.2327,3.2612,1858719.71,635881.206
2020-03-13,3.2137,3.2612,3.1851,3.2327,2903983.3,982450.803
2020-03-16,3.2422,3.2612,3.2042,3.2042,2596026.87,882059.711
2020-03-17,3.2042,3.2517,3.1947,3.2327,2792972.35,947833.294
2020-03-18,3.2327,3.2422,3.1851,3.1947,2143309.68,724544.442
2020-03-19,3.1851,3.2137,3.1376,3.1471,2535946.46,844013.965
2020-03-20,3.1661,3.2042,3.1471,3.1756,2458266.9,819868.368
2020-03-23,3.1471,3.1471,3.1186,3.1186,1763631.85,580377.844
2020-03-24,3.1471,3.1851,3.1376,3.1851,2137951.49,710821.941
2020-03-25,3.2137,3.2232,3.1851,3.2042,1674231.54,564134.458
2020-03-26,3.1851,3.2232,3.1756,3.2042,1357576.01,456921.085
2020-03-27,3.2232,3.2517,3.2042,3.2232,1683813.75,572400.859
2020-03-30,3.2042,3.2422,3.1947,3.2422,2181046.09,741562.654
2020-03-31,3.2517,3.2612,3.1851,3.2042,1651900.34,560225.312
2020-04-01,3.2042,3.2422,3.2042,3.2137,1116665.35,378709.988
2020-04-02,3.2042,3.2327,3.1947,3.2327,1047867.74,354395.711
2020-04-03,3.2232,3.2422,3.2137,3.2327,1157804.29,393195.603
2020-04-07,3.2612,3.2612,3.2422,3.2517,1220966.77,417633.426
2020-04-08,3.2422,3.2422,3.2232,3.2327,966158.64,328551.72
2020-04-09,3.2422,3.2517,3.2232,3.2327,722320.0,246074.441
2020-04-10,3.2422,3.2422,3.2232,3.2422,907580.39,308890.893
2020-04-13,3.2327,3.2517,3.2232,3.2327,920479.01,313557.115
2020-04-14,3.2422,3.2517,3.2327,3.2517,831783.66,283848.143
2020-04-15,3.2422,3.2517,3.2422,3.2517,862672.4,294681.019
2020-04-16,3.2327,3.2707,3.2327,3.2612,1063711.86,364102.59
2020-04-17,3.2707,3.2707,3.2517,3.2707,1230781.94,422558.249
2020-04-20,3.2612,3.2707,3.2517,3.2517,1120274.9,383753.286
2020-04-21,3.2422,3.2517,3.2327,3.2422,1039959.97,354646.092
2020-04-22,3.2422,3.2612,3.2327,3.2517,848105.04,289662.295
2020-04-23,3.2517,3.2517,3.2137,3.2327,1179408.36,401006.107
2020-04-24,3.2327,3.2327,3.2137,3.2327,612445.38,207830.195
2020-04-27,3.2232,3.2612,3.2232,3.2422,1378678.38,470462.195
2020-04-28,3.2422,3.2422,3.2137,3.2327,1229048.67,417684.598
2020-04-29,3.2422,3.2707,3.2327,3.2707,1449932.02,496514.82
2020-04-30,3.2802,3.2992,3.2707,3.2897,1184735.09,409683.816
2020-05-06,3.2517,3.2612,3.2327,3.2517,2263613.03,772368.083
2020-05-07,3.2422,3.2517,3.2327,3.2422,1314750.71,447967.324
2020-05-08,3.2517,3.2517,3.2327,3.2517,1342731.16,458120.13
2020-05-11,3.2517,3.2612,3.2327,3.2517,1315827.21,450101.014
2020-05-12,3.2517,3.2612,3.2422,3.2422,788390.02,269083.214
2020-05-13,3.2422,3.2422,3.2327,3.2422,690121.12,234943.045
2020-05-14,3.2327,3.2422,3.2232,3.2232,794681.42,269921.486
2020-05-15,3.2327,3.2327,3.2232,3.2232,936888.25,317917.521
2020-05-18,3.2232,3.2327,3.2137,3.2232,962885.27,326556.313
2020-05-19,3.2327,3.2422,3.2232,3.2327,897599.79,304941.062
2020-05-20,3.2327,3.2422,3.2232,3.2422,968434.03,329110.65
2020-05-21,3.2422,3.2422,3.2232,3.2327,826316.7,281045.009
2020-05-22,3.2327,3.2327,3.2042,3.2042,1271629.33,430605.905
2020-05-25,3.2137,3.2232,3.2042,3.2232,703112.57,237553.638
2020-05-26,3.2232,3.2232,3.2137,3.2137,832791.23,281915.956
2020-05-27,3.2232,3.2422,3.2137,3.2327,1035891.63,351900.045
2020-05-28,3.2422,3.2612,3.2327,3.2612,1625057.08,555961.358
2020-05-29,3.2517,3.2612,3.2327,3.2327,1061256.18,361974.826
2020-06-01,3.2422,3.2612,3.2327,3.2517,1093454.82,374091.11
2020-06-02,3.2517,3.2612,3.2422,3.2612,903739.63,309272.978
2020-06-03,3.2612,3.2802,3.2517,3.2517,1489830.16,511561.1
2020-06-04,3.2612,3.2707,3.2422,3.2422,984787.04,336384.861
2020-06-05,3.2517,3.2517,3.2422,3.2517,730676.61,249401.187
2020-06-08,3.2422,3.2517,3.2327,3.2422,1174452.01,400272.454
2020-06-09,3.2422,3.2517,3.2327,3.2517,1471207.06,502056.927
2020-06-10,3.2517,3.2517,3.2327,3.2327,1071199.72,364829.39
2020-06-11,3.2327,3.2422,3.2137,3.2137,1845071.95,625612.582
2020-06-12,3.2042,3.2137,3.1947,3.2137,3000637.91,1010857.257
2020-06-15,3.1947,3.2042,3.1661,3.1661,2346116.93,785210.857
2020-06-16,3.1851,3.1947,3.1756,3.1851,1339180.0,448360.212
2020-06-17,3.1851,3.1947,3.1756,3.1947,909603.16,304841.342
2020-06-18,3.1851,3.1947,3.1661,3.1851,1684543.16,564152.597
2020-06-19,3.1851,3.1947,3.1756,3.1851,2011989.1,674556.626
2020-06-22,3.1851,3.2042,3.1756,3.1947,1999267.53,670955.061
2020-06-23,3.1851,3.1947,3.1756,3.1851,1221076.07,409165.849
2020-06-24,3.1947,3.2137,3.1851,3.2042,1712748.38,575751.018
2020-06-29,3.2042,3.2137,3.1851,3.2042,1645915.44,553830.166
2020-06-30,3.2042,3.2137,3.1947,3.2137,1529920.65,516158.076
2020-07-01,3.2137,3.2327,3.2042,3.2232,1799746.46,608516.221
2020-07-02,3.2232,3.2802,3.2137,3.2802,3276964.23,1119935.745
2020-07-03,3.2802,3.3373,3.2802,3.3373,3716922.67,1297519.102
2020-07-06,3.3563,3.594,3.3468,3.575,6923825.6,2536366.328
2020-07-07,3.613,3.67,3.5369,3.5464,5011850.52,1890890.092
2020-07-08,3.5369,3.575,3.5084,3.5274,4612709.11,1716524.658
2020-07-09,3.5274,3.5369,3.4514,3.4609,5311726.47,1941304.587
2020-07-10,3.47,3.48,3.36,3.36,5489279.59,1871966.253
2020-07-13,3.35,3.38,3.33,3.35,6298933.77,2109860.548
2020-07-14,3.34,3.35,3.3,3.31,4513475.04,1500919.718
2020-07-15,3.32,3.33,3.28,3.28,4057866.47,1337402.699
2020-07-16,3.29,3.31,3.26,3.27,3956193.75,1301205.782
2020-07-17,3.28,3.29,3.26,3.28,2425786.93,793969.981
2020-07-20,3.28,3.33,3.27,3.32,3502147.02,1157688.889
2020-07-21,3.33,3.33,3.29,3.3,2086229.73,689014.596
2020-07-22,3.3,3.33,3.28,3.29,2589830.62,856429.964
2020-07-23,3.28,3.29,3.25,3.27,3381775.27,1105252.625
2020-07-24,3.27,3.27,3.22,3.23,3104504.71,1007868.215
2020-07-27,3.24,3.25,3.22,3.22,1813847.8,586004.785
2020-07-28,3.23,3.25,3.22,3.23,1664858.12,538053.646
2020-07-29,3.22,3.26,3.22,3.25,2010710.42,651657.711
2020-07-30,3.24,3.25,3.22,3.23,2033999.95,657702.729
2020-07-31,3.23,3.25,3.22,3.23,2199505.7,710196.694
2020-08-03,3.24,3.24,3.22,3.24,2101908.67,679416.93
2020-08-04,3.23,3.28,3.23,3.27,3982557.4,1296351.433
2020-08-05,3.25,3.26,3.23,3.24,2036890.22,660015.714
2020-08-06,3.25,3.26,3.23,3.25,1908300.91,618619.104
2020-08-07,3.25,3.25,3.22,3.23,1782016.49,575845.444
2020-08-10,3.23,3.25,3.22,3.23,1907100.47,616734.087
2020-08-11,3.24,3.25,3.23,3.23,2319825.3,751648.645
2020-08-12,3.23,3.24,3.22,3.24,1959183.81,633499.803
2020-08-13,3.24,3.25,3.23,3.24,1546157.35,500882.225
2020-08-14,3.24,3.26,3.23,3.25,1685278.97,547064.589
2020-08-17,3.26,3.31,3.25,3.3,4580693.27,1503856.805
2020-08-18,3.29,3.3,3.26,3.27,2787921.46,911777.481
2020-08-19,3.27,3.27,3.25,3.25,1983844.08,646751.427
2020-08-20,3.25,3.25,3.23,3.24,1598072.13,517432.664
2020-08-21,3.25,3.25,3.23,3.24,1424771.78,462232.655
2020-08-24,3.25,3.25,3.23,3.23,1296575.06,419885.076
2020-08-25,3.24,3.24,3.23,3.23,1104871.45,357338.243
2020-08-26,3.24,3.24,3.22,3.23,1416273.05,457418.101
2020-08-27,3.23,3.23,3.21,3.22,1941147.0,625207.071
2020-08-28,3.22,3.24,3.21,3.23,1738548.18,560958.154
